Retention;MaxLevelPassed;User_id;AB_Cohort;SumRevenue;CountBuy;CountAllStart;CountAllFinish;CountCleanStart;CountCleanFinish;Get_Ads;Get_Chapter;Get_Buy;Get_Faceb;Get_TeamL;Get_TeamT;Spend_BonLives;Spend_Bonus;Spend_Boost;Spend_Lives;Spend_Moves;Spend_TeamC
0;22;2315;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;46;2316;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
1;46;2316;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2;46;2316;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;22;2317;A;0;0;9;4;9;4;0;0;0;0;0;100;0;0;0;0;0;0
1;34;2317;A;0;0;59;11;59;11;0;0;0;0;0;0;0;0;0;0;0;0
2;41;2317;A;0;0;48;7;48;7;0;460;0;0;0;0;0;0;0;0;0;0
3;41;2317;A;0;0;7;0;7;0;0;0;0;0;10;0;0;0;0;0;0;0
4;41;2317;A;0;0;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
5;46;2317;A;0;0;29;5;29;5;0;0;0;0;0;0;0;0;0;0;0;0
0;9;2318;A;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
1;12;2318;A;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2590;0
2;15;2318;A;0;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0
3;15;2318;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;17;2318;A;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
5;17;2318;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;19;2318;A;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;20;2318;A;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0
0;35;2319;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;43;2319;A;0;0;23;7;23;7;0;140;0;0;0;0;0;0;0;0;0;0
0;34;2320;A;0;0;21;6;19;6;0;0;0;0;0;0;0;0;0;0;0;0
1;37;2320;A;0;0;28;3;27;3;0;280;0;0;0;0;0;0;0;0;0;0
2;37;2320;A;0;0;19;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
4;37;2320;A;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
5;39;2320;A;0;0;8;2;8;2;0;0;0;0;0;0;0;0;0;0;0;0
6;45;2320;A;0;0;23;6;23;6;0;0;0;0;0;0;0;0;0;0;0;0
7;45;2320;A;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2321;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;28;2322;A;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2;28;2322;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
3;37;2322;A;0;0;37;9;35;9;0;450;0;0;0;0;0;0;0;0;0;0
4;37;2322;A;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
5;40;2322;A;0;0;15;3;15;3;0;0;0;0;0;0;0;0;0;0;0;0
6;40;2322;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7;41;2322;A;0;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;20;2323;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2;22;2323;A;0;0;8;2;8;2;0;0;0;0;0;0;0;0;0;0;0;0
3;22;2323;A;0;0;13;9;13;9;0;0;0;0;0;0;0;0;0;0;0;0
4;22;2323;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;22;2323;A;0;0;17;8;15;7;0;0;0;0;0;0;0;0;0;0;0;0
6;22;2323;A;0;0;5;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
5;0;2324;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;24;2325;A;0;0;34;24;30;22;0;0;0;0;0;100;0;0;0;0;990;0
0;1;2326;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;22;2327;A;0;0;14;2;13;2;0;0;0;0;140;0;0;0;0;0;2590;0
1;22;2327;A;0;0;5;0;5;0;0;0;0;0;20;0;0;0;0;0;0;0
2;27;2327;A;0;0;21;5;19;5;0;0;0;0;70;0;0;0;0;0;0;0
5;28;2327;A;0;0;8;1;6;0;0;0;0;0;40;0;0;0;0;0;0;0
7;33;2327;A;0;0;23;5;20;4;0;0;0;0;30;0;0;0;0;0;0;0
0;42;2328;A;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
1;43;2328;A;0;0;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2;44;2328;A;0;0;11;1;10;1;0;0;0;0;0;0;0;0;0;0;0;0
3;48;2328;A;0;0;10;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0
4;50;2328;A;0;0;13;2;11;2;0;0;0;0;20;0;0;0;0;0;0;0
5;51;2328;A;0;0;5;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0
6;51;2328;A;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
7;55;2328;A;0;0;10;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0
0;13;2329;A;0;0;11;4;10;4;0;0;0;0;0;0;0;0;0;1000;0;0
2;13;2329;A;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
3;13;2329;A;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0;32;2330;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
5;41;2330;A;0;0;30;9;22;7;0;170;0;0;0;0;0;0;0;0;0;0
6;43;2330;A;0;0;7;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0
0;9;2331;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;13;2331;A;0;0;11;7;7;5;0;0;0;0;0;0;0;0;0;0;1980;0
5;14;2331;A;0;0;10;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0
7;14;2331;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;18;2332;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;21;2332;A;0;0;9;3;9;3;0;0;0;0;0;100;0;0;0;0;0;0
2;22;2332;A;0;0;6;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0
4;22;2332;A;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
6;22;2332;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;19;2333;A;0;0;9;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2;20;2333;A;0;0;5;1;5;1;0;0;0;0;0;100;0;0;0;0;0;0
3;20;2333;A;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
4;20;2333;A;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
5;21;2333;A;0;0;8;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0
6;22;2333;A;0;0;9;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0
7;22;2333;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;26;2334;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;26;2334;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;45;2335;A;0;0;10;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0
1;45;2335;A;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
5;46;2335;A;0;0;5;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0;37;2336;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;39;2336;A;0;0;10;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0
3;40;2336;A;0;0;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;63;2337;A;0;0;79;32;76;30;0;230;0;0;0;0;0;0;0;0;0;0
1;65;2337;A;0;0;44;14;38;12;0;0;0;0;0;0;0;0;0;0;0;0
2;73;2337;A;0;0;36;8;31;7;0;0;0;0;0;0;0;0;0;0;0;0
3;76;2337;A;0;0;11;3;10;3;0;0;0;0;0;0;0;0;0;0;0;0
4;82;2337;A;0;0;30;6;30;6;0;0;0;0;0;0;0;0;0;0;0;0
5;82;2337;A;0;0;11;4;11;4;0;0;0;0;0;0;0;0;0;0;0;0
6;82;2337;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;83;2337;A;0;0;9;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2338;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;2338;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2339;A;0;0;20;14;15;11;0;0;0;0;0;0;0;0;0;0;2970;0
0;34;2340;A;0;0;22;8;15;6;0;0;0;0;0;0;0;0;0;0;0;0
6;42;2340;A;0;0;26;8;23;7;0;180;0;0;0;0;0;0;0;0;0;0
7;50;2340;A;0;0;19;8;13;5;0;0;0;0;0;0;0;0;0;0;0;0
0;1;2341;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2342;A;0;0;18;14;14;11;0;0;0;0;0;0;0;0;0;0;2590;0
0;18;2343;A;0;0;25;18;22;16;0;0;0;0;0;0;0;0;0;0;0;0
1;22;2343;A;0;0;16;4;16;4;0;0;0;0;0;100;0;0;0;1000;0;0
4;22;2343;A;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3;2344;A;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
0;17;2345;A;0;0;32;10;25;7;0;0;0;0;0;0;0;0;0;1000;1980;0
1;17;2345;A;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;18;2345;A;0;0;9;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0
3;19;2345;A;0;0;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
4;20;2345;A;0;0;7;1;7;1;0;0;0;0;0;100;0;0;0;0;0;0
6;20;2345;A;0;0;5;0;4;0;0;0;0;0;160;0;0;0;0;0;0;0
7;20;2345;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;23;2346;A;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2347;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;20;2348;A;0;0;14;6;14;6;0;0;0;0;0;100;0;0;0;0;0;0
2;24;2348;A;0;0;6;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0
6;24;2348;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;25;2348;A;0;0;6;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2349;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2350;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;38;2351;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;34;2352;A;0;0;5;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2;34;2352;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
3;34;2352;A;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4;34;2352;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
5;34;2352;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7;34;2352;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;40;2353;A;0;0;10;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0
1;46;2353;A;0;0;58;6;53;5;0;0;0;0;0;0;0;0;0;0;0;0
2;48;2353;A;0;0;28;2;23;2;0;0;0;0;0;0;0;0;0;0;0;0
3;48;2353;A;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
5;48;2353;A;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
6;50;2353;A;0;0;28;2;26;2;0;0;0;0;0;0;0;0;0;0;0;0
7;51;2353;A;0;0;10;1;10;1;0;0;0;0;0;0;0;0;0;0;0;0
0;43;2354;A;0;0;141;43;122;36;0;470;0;0;0;100;0;0;0;0;2970;0
1;48;2354;A;0;0;40;5;37;5;0;0;0;0;0;0;0;0;0;0;0;0
2;50;2354;A;0;0;18;2;17;2;0;0;0;0;0;0;0;0;0;0;0;0
3;59;2354;A;0;0;43;9;38;7;0;0;0;0;0;0;0;0;0;0;0;0
5;70;2354;A;0;0;123;21;117;20;0;100;0;0;0;0;0;0;0;0;0;0
6;70;2354;A;0;0;20;2;19;2;0;0;0;0;0;0;0;0;0;0;0;0
7;70;2354;A;0;0;15;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2355;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;88;2356;A;0;0;15;7;12;5;0;0;0;0;0;0;0;0;0;0;0;0
1;88;2356;A;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
5;88;2356;A;0;0;35;11;34;10;0;0;0;0;0;0;0;0;0;0;0;0
6;91;2356;A;0;0;36;3;34;2;0;420;0;0;0;0;0;0;0;0;0;0
0;34;2357;A;0;0;42;19;40;19;0;0;0;0;0;100;0;0;0;0;0;0
1;41;2357;A;0;0;30;7;29;6;0;360;0;0;0;0;0;0;0;0;0;0
2;43;2357;A;0;0;7;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0
3;45;2357;A;0;0;12;2;11;1;0;0;0;0;0;0;0;0;0;0;0;0
4;50;2357;A;0;0;17;5;13;4;0;0;0;0;0;0;0;0;0;0;0;0
5;50;2357;A;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
6;58;2357;A;0;0;61;16;58;15;0;0;0;0;0;0;0;0;0;0;0;0
7;58;2357;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;27;2358;A;0;0;10;2;9;2;0;0;0;0;0;0;0;0;0;0;990;0
1;27;2358;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;30;2358;A;0;0;13;2;13;2;0;0;0;0;0;0;0;0;0;0;0;0
4;34;2358;A;0;0;9;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0
5;34;2358;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;0
6;34;2358;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;19;2359;A;0;0;26;19;19;13;0;0;0;0;0;0;0;0;0;0;2970;0
0;17;2360;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;43;2361;A;0;0;12;2;12;2;0;0;0;0;0;0;0;0;0;0;0;0
1;43;2361;A;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2;43;2361;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
3;43;2361;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
5;51;2361;A;0;0;44;8;41;7;0;0;0;0;0;0;0;0;0;0;0;0
6;51;2361;A;0;0;12;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
7;51;2361;A;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0;20;2362;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;22;2362;A;0;0;7;2;4;2;0;0;0;0;0;0;0;0;0;0;990;0
2;32;2362;A;0;0;29;10;25;7;0;0;0;0;0;0;0;0;0;0;990;0
3;32;2362;A;0;0;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
4;34;2362;A;0;0;23;2;20;0;0;0;0;0;0;0;0;0;0;0;990;0
5;39;2362;A;0;0;49;5;46;3;0;140;0;0;0;0;0;0;0;0;0;0
6;39;2362;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
7;39;2362;A;0;0;8;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2363;A;0;0;18;14;13;11;0;0;0;0;0;0;0;0;0;0;2970;0
0;12;2364;A;0;0;12;12;10;10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2365;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;12;2366;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;49;2367;A;0;0;13;1;13;1;0;0;0;0;0;0;0;0;0;0;0;0
1;52;2367;A;0;0;20;3;17;3;0;0;0;0;0;0;0;0;0;0;0;0
2;55;2367;A;0;0;15;3;13;2;0;0;0;0;0;0;0;0;0;0;0;0
3;55;2367;A;0;0;8;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
4;59;2367;A;0;0;14;4;11;2;0;0;0;0;0;0;0;0;0;0;0;0
6;59;2367;A;0;0;9;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0
0;50;2368;A;0;0;36;11;33;9;0;0;0;0;0;0;0;0;0;0;0;0
1;50;2368;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2;51;2368;A;0;0;16;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0
3;51;2368;A;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
4;55;2368;A;0;0;23;4;22;3;0;0;0;0;0;0;0;0;0;0;0;0
5;55;2368;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
6;55;2368;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
7;55;2368;A;0;0;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0;18;2369;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;20;2369;A;0;0;7;2;4;2;0;0;0;0;0;100;0;0;0;0;0;0
0;0;2370;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;46;2371;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;46;2371;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;48;2371;A;0;0;12;2;10;2;0;0;0;0;0;0;0;0;0;0;0;0
5;48;2371;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;34;2372;A;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
1;41;2372;A;0;0;56;7;48;7;0;290;0;0;0;0;0;0;0;0;0;0
2;43;2372;A;0;0;12;2;11;1;0;0;0;0;0;0;0;0;0;0;0;0
7;43;2372;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;32;2373;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32;2373;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
3;32;2373;A;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0;8;2374;A;0;0;8;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2375;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2376;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;34;2377;A;0;0;16;4;13;3;0;0;0;0;0;0;0;0;0;0;0;0
1;37;2377;A;0;0;36;3;33;2;0;390;0;0;0;0;0;0;0;0;0;0
2;39;2377;A;0;0;30;2;29;2;0;0;0;0;0;0;0;0;0;0;0;0
3;39;2377;A;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
4;43;2377;A;0;0;28;4;21;3;0;0;0;0;0;0;0;0;0;0;0;0
5;43;2377;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
6;47;2377;A;0;0;29;4;27;3;0;0;0;0;0;0;0;0;0;0;0;0
7;49;2377;A;0;0;28;2;25;1;0;0;0;0;0;0;0;0;0;0;0;0
0;3;2378;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3;2378;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4;3;2378;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;22;2379;A;0;0;22;22;16;16;0;0;0;0;0;100;0;0;0;0;2970;0
1;24;2379;A;0;0;4;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0
3;25;2379;A;0;0;4;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0
4;25;2379;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
5;29;2379;A;0;0;12;4;12;4;0;0;0;0;0;0;0;0;0;0;0;0
6;32;2379;A;0;0;14;3;14;3;0;0;0;0;0;0;0;0;0;0;0;0
7;38;2379;A;0;0;20;6;20;6;0;440;0;0;0;0;0;0;0;0;0;0
0;18;2380;A;0;0;18;18;14;14;0;0;0;0;0;0;0;0;0;0;2970;0
1;22;2380;A;0;0;14;4;12;3;0;0;0;0;0;100;0;0;0;0;0;0
2;25;2380;A;0;0;11;3;8;3;0;0;0;0;0;0;0;0;0;0;0;0
3;40;2380;A;0;0;44;13;35;11;0;400;0;0;0;0;0;0;0;0;0;0
4;43;2380;A;0;0;13;3;7;1;0;0;0;0;0;0;0;0;0;0;0;0
5;43;2380;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6;50;2380;A;0;0;22;7;18;5;0;0;0;0;0;0;0;0;0;0;0;0
7;50;2380;A;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
0;42;2381;A;0;0;6;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
0;32;2382;A;0;0;46;32;41;27;0;0;0;0;0;100;0;0;0;0;1980;0
5;35;2382;A;0;0;7;3;7;3;0;0;0;0;0;0;0;0;0;0;0;0
0;62;2383;A;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
1;63;2383;A;0;0;11;1;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2;67;2383;A;0;0;48;4;46;3;0;0;0;0;0;0;0;0;0;0;0;0
3;69;2383;A;0;0;31;2;30;2;0;0;0;0;0;0;0;0;0;0;0;0
4;70;2383;A;0;0;12;1;11;1;0;0;0;0;0;0;0;0;0;0;0;0
5;70;2383;A;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
6;86;2383;A;0;0;149;16;144;15;0;0;0;0;0;0;0;0;0;0;0;0
7;86;2383;A;0;0;17;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2384;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;15;2384;A;0;0;19;15;14;12;0;0;0;0;0;0;0;0;0;0;2970;0
0;39;2385;A;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
1;39;2385;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2;39;2385;A;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
3;39;2385;A;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
4;46;2385;A;0;0;33;7;25;6;0;0;0;0;0;0;0;0;0;0;0;0
5;46;2385;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
6;46;2385;A;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
7;49;2385;A;0;0;23;3;19;1;0;0;0;0;0;0;0;0;0;0;0;0
0;11;2386;A;0;0;11;11;8;8;0;0;0;0;0;0;0;0;0;0;990;0
6;20;2386;A;0;0;25;9;22;8;0;0;0;0;0;100;0;0;0;0;1980;0
7;22;2386;A;0;0;7;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0
1;0;2387;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;7;2388;A;0;0;7;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0
0;50;2389;A;0;0;7;2;6;1;0;0;0;0;10;0;0;0;0;0;0;0
1;50;2389;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;50;2389;A;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0
3;50;2389;A;0;0;6;0;6;0;0;0;0;0;40;0;0;0;0;0;0;0
4;51;2389;A;0;0;6;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
5;58;2389;A;0;0;34;7;23;3;0;0;0;0;0;0;0;900;0;0;0;0
6;59;2389;A;0;0;6;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
7;62;2389;A;0;0;16;3;13;3;0;180;0;0;30;0;0;0;0;0;0;0
0;22;2390;A;0;0;14;10;11;7;0;0;0;0;0;100;0;0;0;0;990;0
0;23;2391;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
1;24;2391;A;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2;24;2391;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;25;2391;A;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;990;0
4;25;2391;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;25;2391;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2392;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;5;2392;A;0;0;5;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2393;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;62;2394;A;0;0;81;33;80;32;0;280;0;0;0;0;1000;0;0;0;0;0
1;62;2394;A;0;0;20;7;20;7;0;0;0;0;0;0;0;0;0;0;0;0
2;62;2394;A;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;70;2395;A;0;0;10;5;10;5;0;0;0;0;0;0;0;0;0;0;0;0
1;75;2395;A;0;0;14;5;14;5;0;0;0;0;0;0;0;0;0;0;0;0
2;76;2395;A;0;0;6;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
3;76;2395;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;76;2395;A;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
6;76;2395;A;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;24;2396;A;0;0;14;12;12;10;0;0;0;0;0;0;0;0;0;0;0;0
1;26;2396;A;0;0;6;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2396;A;0;0;8;3;6;2;0;0;0;0;0;0;0;0;0;0;0;0
0;59;2397;A;0;0;15;1;15;1;0;0;0;0;0;0;0;0;0;0;0;0
1;62;2397;A;0;0;22;3;21;3;0;470;0;0;0;0;0;0;0;0;0;0
2;66;2397;A;0;0;27;4;26;3;0;0;0;0;0;0;0;0;0;1000;0;0
3;70;2397;A;0;0;29;4;27;4;0;0;0;0;0;0;0;0;0;0;0;0
4;70;2397;A;0;0;17;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
5;70;2397;A;0;0;19;3;18;3;0;0;0;0;0;0;0;0;0;0;0;0
6;73;2397;A;0;0;27;3;26;3;0;0;0;0;0;0;0;0;0;0;0;0
7;73;2397;A;0;0;10;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
0;21;2398;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;51;2398;A;0;0;86;30;68;23;0;200;0;0;0;0;0;0;0;0;2970;0
